Query	RS ID	Position	R2	D'	Gene Symbol	Gencode ID	Tissue	Non-effect Allele Freq	Effect Allele Freq	Effect Size	P-value
rs556437	rs687190	chr11:118542383	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Brain - Cerebellum	C=0.336	T=0.664	-0.375047	3.92353e-08
rs556437	rs687190	chr11:118542383	0.1953166611589565	0.8839193175476361	PHLDB1	ENSG00000019144.18	Brain - Cerebellum	C=0.336	T=0.664	0.383134	1.10877e-12
rs556437	rs687190	chr11:118542383	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Spleen	C=0.336	T=0.664	-0.338543	2.95235e-05
rs556437	rs687190	chr11:118542383	0.1953166611589565	0.8839193175476361	AP002954.4	ENSG00000255422.1	Spleen	C=0.336	T=0.664	-0.526416	1.50989e-09
rs556437	rs687190	chr11:118542383	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Brain - Hippocampus	C=0.336	T=0.664	-0.334313	1.10604e-07
rs556437	rs687190	chr11:118542383	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Colon - Sigmoid	C=0.336	T=0.664	-0.36976	8.24829e-11
rs556437	rs687190	chr11:118542383	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Brain - Cerebellar Hemisphere	C=0.336	T=0.664	-0.309979	2.8573e-06
rs556437	rs687190	chr11:118542383	0.1953166611589565	0.8839193175476361	PHLDB1	ENSG00000019144.18	Brain - Cerebellar Hemisphere	C=0.336	T=0.664	0.305525	4.71192e-07
rs556437	rs687190	chr11:118542383	0.1953166611589565	0.8839193175476361	RPL5P30	ENSG00000243431.1	Pituitary	C=0.336	T=0.664	-0.246931	3.50325e-05
rs556437	rs687190	chr11:118542383	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Pituitary	C=0.336	T=0.664	-0.258435	1.71731e-05
rs556437	rs687190	chr11:118542383	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Esophagus - Gastroesophageal Junction	C=0.336	T=0.664	-0.278987	7.30946e-07
rs556437	rs687190	chr11:118542383	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Muscle - Skeletal	C=0.336	T=0.664	-0.288735	9.23703e-15
rs556437	rs687190	chr11:118542383	0.1953166611589565	0.8839193175476361	AP002954.4	ENSG00000255422.1	Adipose - Visceral (Omentum)	C=0.336	T=0.664	-0.304808	5.57781e-09
rs556437	rs687190	chr11:118542383	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Adipose - Visceral (Omentum)	C=0.336	T=0.664	-0.310816	1.1479e-10
rs556437	rs687190	chr11:118542383	0.1953166611589565	0.8839193175476361	TREH	ENSG00000118094.11	Adipose - Visceral (Omentum)	C=0.336	T=0.664	0.153589	1.49065e-06
rs556437	rs687190	chr11:118542383	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Colon - Transverse	C=0.336	T=0.664	-0.346335	4.01392e-08
rs556437	rs687190	chr11:118542383	0.1953166611589565	0.8839193175476361	PHLDB1	ENSG00000019144.18	Esophagus - Muscularis	C=0.336	T=0.664	0.100913	2.10307e-06
rs556437	rs687190	chr11:118542383	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Esophagus - Muscularis	C=0.336	T=0.664	-0.278784	1.55515e-09
rs556437	rs687190	chr11:118542383	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Artery - Aorta	C=0.336	T=0.664	-0.243315	2.57026e-07
rs556437	rs687190	chr11:118542383	0.1953166611589565	0.8839193175476361	PHLDB1	ENSG00000019144.18	Artery - Aorta	C=0.336	T=0.664	0.144354	4.01339e-06
rs556437	rs687190	chr11:118542383	0.1953166611589565	0.8839193175476361	AP002954.4	ENSG00000255422.1	Adipose - Subcutaneous	C=0.336	T=0.664	-0.328416	3.66187e-14
rs556437	rs687190	chr11:118542383	0.1953166611589565	0.8839193175476361	PHLDB1	ENSG00000019144.18	Adipose - Subcutaneous	C=0.336	T=0.664	0.113375	1.00132e-06
rs556437	rs687190	chr11:118542383	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Adipose - Subcutaneous	C=0.336	T=0.664	-0.291487	6.22871e-11
rs556437	rs687190	chr11:118542383	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Skin - Not Sun Exposed (Suprapubic)	C=0.336	T=0.664	-0.316124	2.89012e-11
rs556437	rs687190	chr11:118542383	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Brain - Caudate (basal ganglia)	C=0.336	T=0.664	-0.282678	1.54964e-05
rs556437	rs687190	chr11:118542383	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Prostate	C=0.336	T=0.664	-0.30172	1.68278e-05
rs556437	rs687190	chr11:118542383	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Nerve - Tibial	C=0.336	T=0.664	-0.332049	2.10641e-11
rs556437	rs687190	chr11:118542383	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Artery - Tibial	C=0.336	T=0.664	-0.18958	4.71584e-06
rs556437	rs687190	chr11:118542383	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Brain - Amygdala	C=0.336	T=0.664	-0.299153	2.84779e-06
rs556437	rs687190	chr11:118542383	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Skin - Sun Exposed (Lower leg)	C=0.336	T=0.664	-0.21913	1.93863e-06
rs556437	rs687190	chr11:118542383	0.1953166611589565	0.8839193175476361	TREH	ENSG00000118094.11	Heart - Atrial Appendage	C=0.336	T=0.664	0.224693	1.17067e-06
rs556437	rs687190	chr11:118542383	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Heart - Atrial Appendage	C=0.336	T=0.664	-0.30284	2.03568e-07
rs556437	rs687190	chr11:118542383	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Stomach	C=0.336	T=0.664	-0.294451	7.32504e-08
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Cells - Cultured fibroblasts	T=0.591	-=0.409	-0.341884	3.77904e-08
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	PHLDB1	ENSG00000019144.18	Cells - Cultured fibroblasts	T=0.591	-=0.409	0.109685	4.30876e-05
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Brain - Anterior cingulate cortex (BA24)	T=0.591	-=0.409	-0.289417	2.09509e-05
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	TREH	ENSG00000118094.11	Pancreas	T=0.591	-=0.409	0.515303	2.5842e-18
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Pancreas	T=0.591	-=0.409	-0.435993	1.13228e-08
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	TREHP1	ENSG00000255239.1	Pancreas	T=0.591	-=0.409	1.03766	6.06972e-71
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Lung	T=0.591	-=0.409	-0.413302	4.05232e-18
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	TREH	ENSG00000118094.11	Lung	T=0.591	-=0.409	0.344887	1.67841e-10
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	AP002954.4	ENSG00000255422.1	Lung	T=0.591	-=0.409	-0.656598	1.60666e-43
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Brain - Putamen (basal ganglia)	T=0.591	-=0.409	-0.288313	1.24815e-05
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	TREH	ENSG00000118094.11	Thyroid	T=0.591	-=0.409	0.683236	7.69039e-41
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	DDX6	ENSG00000110367.11	Thyroid	T=0.591	-=0.409	0.114842	2.15143e-05
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Thyroid	T=0.591	-=0.409	-0.364011	4.1781e-17
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Brain - Spinal cord (cervical c-1)	T=0.591	-=0.409	-0.469523	2.43842e-08
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Brain - Substantia nigra	T=0.591	-=0.409	-0.43086	5.28599e-06
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Esophagus - Mucosa	T=0.591	-=0.409	-0.34007	7.32204e-11
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	TREH	ENSG00000118094.11	Esophagus - Mucosa	T=0.591	-=0.409	0.243784	1.21701e-10
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Ovary	T=0.591	-=0.409	-0.42133	1.02878e-05
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	AP002954.4	ENSG00000255422.1	Breast - Mammary Tissue	T=0.591	-=0.409	-0.401835	8.85036e-11
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Breast - Mammary Tissue	T=0.591	-=0.409	-0.431361	4.02635e-14
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	AP002954.4	ENSG00000255422.1	Testis	T=0.591	-=0.409	0.523084	9.05953e-34
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	DDX6	ENSG00000110367.11	Testis	T=0.591	-=0.409	0.0851357	4.69164e-06
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	TREHP1	ENSG00000255239.1	Testis	T=0.591	-=0.409	1.02089	1.08529e-56
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Testis	T=0.591	-=0.409	-0.355373	2.97305e-08
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Adrenal Gland	T=0.591	-=0.409	-0.418458	6.05299e-09
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	TREHP1	ENSG00000255239.1	Minor Salivary Gland	T=0.591	-=0.409	1.05409	1.40104e-27
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Whole Blood	T=0.591	-=0.409	-0.24417	1.94226e-07
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	DDX6	ENSG00000110367.11	Whole Blood	T=0.591	-=0.409	0.0746611	1.53009e-05
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	AP002954.4	ENSG00000255422.1	Whole Blood	T=0.591	-=0.409	-0.71011	2.02177e-55
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	AP002954.4	ENSG00000255422.1	Artery - Coronary	T=0.591	-=0.409	-0.397744	9.6012e-08
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Artery - Coronary	T=0.591	-=0.409	-0.345436	3.94596e-06
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Brain - Cerebellum	T=0.591	-=0.409	-0.429612	4.45265e-10
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Spleen	T=0.591	-=0.409	-0.406875	2.66009e-07
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	AP002954.4	ENSG00000255422.1	Spleen	T=0.591	-=0.409	-0.792576	1.89022e-23
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Brain - Hippocampus	T=0.591	-=0.409	-0.339959	5.354e-07
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Colon - Sigmoid	T=0.591	-=0.409	-0.424301	2.18873e-13
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Brain - Cerebellar Hemisphere	T=0.591	-=0.409	-0.39071	8.09228e-09
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	DDX6	ENSG00000110367.11	Pituitary	T=0.591	-=0.409	0.280351	6.00823e-06
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	TREH	ENSG00000118094.11	Pituitary	T=0.591	-=0.409	0.362244	2.13314e-07
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Pituitary	T=0.591	-=0.409	-0.331513	7.68076e-08
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Esophagus - Gastroesophageal Junction	T=0.591	-=0.409	-0.345727	2.35364e-08
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Muscle - Skeletal	T=0.591	-=0.409	-0.38694	1.86396e-23
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Brain - Hypothalamus	T=0.591	-=0.409	-0.265937	7.92853e-06
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	TREH	ENSG00000118094.11	Adipose - Visceral (Omentum)	T=0.591	-=0.409	0.151528	1.10358e-05
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	PHLDB1	ENSG00000019144.18	Adipose - Visceral (Omentum)	T=0.591	-=0.409	0.10449	7.22184e-05
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	AP002954.4	ENSG00000255422.1	Adipose - Visceral (Omentum)	T=0.591	-=0.409	-0.445043	8.3173e-16
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Adipose - Visceral (Omentum)	T=0.591	-=0.409	-0.427283	5.82077e-17
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	TREH	ENSG00000118094.11	Colon - Transverse	T=0.591	-=0.409	0.250597	8.77227e-10
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Colon - Transverse	T=0.591	-=0.409	-0.356176	1.09055e-08
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	DDX6	ENSG00000110367.11	Colon - Transverse	T=0.591	-=0.409	0.153869	1.06693e-06
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Brain - Cortex	T=0.591	-=0.409	-0.366713	1.3721e-08
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	DDX6	ENSG00000110367.11	Brain - Cortex	T=0.591	-=0.409	0.259582	1.40433e-05
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	DDX6	ENSG00000110367.11	Esophagus - Muscularis	T=0.591	-=0.409	0.109116	9.13942e-05
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Esophagus - Muscularis	T=0.591	-=0.409	-0.383765	2.81536e-15
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Artery - Aorta	T=0.591	-=0.409	-0.370156	4.58132e-14
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	AP002954.4	ENSG00000255422.1	Adipose - Subcutaneous	T=0.591	-=0.409	-0.473172	1.49678e-24
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	DDX6	ENSG00000110367.11	Adipose - Subcutaneous	T=0.591	-=0.409	0.11516	2.84932e-05
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Adipose - Subcutaneous	T=0.591	-=0.409	-0.407535	1.93728e-17
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Skin - Not Sun Exposed (Suprapubic)	T=0.591	-=0.409	-0.430025	1.8673e-17
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Brain - Caudate (basal ganglia)	T=0.591	-=0.409	-0.259531	5.90954e-05
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	TREH	ENSG00000118094.11	Prostate	T=0.591	-=0.409	0.393168	2.65399e-08
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	DDX6	ENSG00000110367.11	Prostate	T=0.591	-=0.409	0.275042	4.86893e-06
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Brain - Nucleus accumbens (basal ganglia)	T=0.591	-=0.409	-0.314572	4.43688e-08
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Nerve - Tibial	T=0.591	-=0.409	-0.448482	9.61071e-19
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	DDX6	ENSG00000110367.11	Nerve - Tibial	T=0.591	-=0.409	0.201001	3.06925e-11
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	DDX6	ENSG00000110367.11	Artery - Tibial	T=0.591	-=0.409	0.103622	4.72397e-08
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Artery - Tibial	T=0.591	-=0.409	-0.33901	7.02156e-15
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Skin - Sun Exposed (Lower leg)	T=0.591	-=0.409	-0.305011	3.25542e-10
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	DDX6	ENSG00000110367.11	Skin - Sun Exposed (Lower leg)	T=0.591	-=0.409	0.109652	3.52021e-05
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	TREH	ENSG00000118094.11	Liver	T=0.591	-=0.409	0.735182	1.13149e-17
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	DDX6	ENSG00000110367.11	Liver	T=0.591	-=0.409	0.263515	1.25295e-05
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Heart - Atrial Appendage	T=0.591	-=0.409	-0.370283	6.37129e-10
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	TREH	ENSG00000118094.11	Stomach	T=0.591	-=0.409	0.231354	3.90387e-07
rs556437	rs71041843	chr11:118543399	0.430332330114698	0.7765282060584074	RP11-158I9.8	ENSG00000278376.1	Stomach	T=0.591	-=0.409	-0.338277	1.88683e-09
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	TREH	ENSG00000118094.11	Cells - Cultured fibroblasts	-=0.336	CT=0.664	0.122208	2.21905e-05
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	DDX6	ENSG00000110367.11	Cells - Cultured fibroblasts	-=0.336	CT=0.664	-0.142703	3.4569e-08
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Cells - Cultured fibroblasts	-=0.336	CT=0.664	-0.310349	1.70657e-07
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	PHLDB1	ENSG00000019144.18	Cells - Cultured fibroblasts	-=0.336	CT=0.664	0.150111	2.89603e-09
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	TREHP1	ENSG00000255239.1	Pancreas	-=0.336	CT=0.664	0.674791	4.02178e-21
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Pancreas	-=0.336	CT=0.664	-0.407447	1.34323e-07
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	RPL5P30	ENSG00000243431.1	Pancreas	-=0.336	CT=0.664	-0.278712	7.58071e-05
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	TREH	ENSG00000118094.11	Lung	-=0.336	CT=0.664	0.215302	3.94736e-05
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	PHLDB1	ENSG00000019144.18	Lung	-=0.336	CT=0.664	0.135701	2.33963e-07
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Lung	-=0.336	CT=0.664	-0.329264	1.04701e-12
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	AP002954.4	ENSG00000255422.1	Lung	-=0.336	CT=0.664	-0.464632	2.73772e-22
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Brain - Putamen (basal ganglia)	-=0.336	CT=0.664	-0.29286	3.70334e-06
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	PHLDB1	ENSG00000019144.18	Thyroid	-=0.336	CT=0.664	0.174646	1.59513e-10
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Thyroid	-=0.336	CT=0.664	-0.264718	1.79386e-10
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	TREH	ENSG00000118094.11	Thyroid	-=0.336	CT=0.664	0.360139	2.26206e-12
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	RPL5P30	ENSG00000243431.1	Thyroid	-=0.336	CT=0.664	-0.140987	2.09011e-06
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	RPL5P30	ENSG00000243431.1	Esophagus - Mucosa	-=0.336	CT=0.664	-0.197748	2.35693e-05
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Esophagus - Mucosa	-=0.336	CT=0.664	-0.291653	8.53698e-09
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Ovary	-=0.336	CT=0.664	-0.377722	1.09083e-05
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Breast - Mammary Tissue	-=0.336	CT=0.664	-0.326448	2.72522e-09
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	AP002954.4	ENSG00000255422.1	Breast - Mammary Tissue	-=0.336	CT=0.664	-0.275808	3.64471e-06
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	TREHP1	ENSG00000255239.1	Testis	-=0.336	CT=0.664	0.651716	1.40869e-17
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	AP002954.4	ENSG00000255422.1	Testis	-=0.336	CT=0.664	0.416224	5.33877e-19
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Adrenal Gland	-=0.336	CT=0.664	-0.315394	8.21172e-06
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	TREHP1	ENSG00000255239.1	Minor Salivary Gland	-=0.336	CT=0.664	0.610492	7.44054e-10
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	AP002954.4	ENSG00000255422.1	Whole Blood	-=0.336	CT=0.664	-0.699472	1.60138e-63
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Whole Blood	-=0.336	CT=0.664	-0.19152	1.24915e-05
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	PHLDB1	ENSG00000019144.18	Brain - Cerebellum	-=0.336	CT=0.664	0.383134	1.10877e-12
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Brain - Cerebellum	-=0.336	CT=0.664	-0.375047	3.92353e-08
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	AP002954.4	ENSG00000255422.1	Spleen	-=0.336	CT=0.664	-0.526416	1.50989e-09
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Spleen	-=0.336	CT=0.664	-0.338543	2.95235e-05
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Brain - Hippocampus	-=0.336	CT=0.664	-0.334313	1.10604e-07
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Colon - Sigmoid	-=0.336	CT=0.664	-0.36976	8.24829e-11
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Brain - Cerebellar Hemisphere	-=0.336	CT=0.664	-0.309979	2.8573e-06
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	PHLDB1	ENSG00000019144.18	Brain - Cerebellar Hemisphere	-=0.336	CT=0.664	0.305525	4.71192e-07
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Pituitary	-=0.336	CT=0.664	-0.258435	1.71731e-05
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	RPL5P30	ENSG00000243431.1	Pituitary	-=0.336	CT=0.664	-0.246931	3.50325e-05
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Esophagus - Gastroesophageal Junction	-=0.336	CT=0.664	-0.278987	7.30946e-07
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Muscle - Skeletal	-=0.336	CT=0.664	-0.288735	9.23703e-15
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	AP002954.4	ENSG00000255422.1	Adipose - Visceral (Omentum)	-=0.336	CT=0.664	-0.304808	5.57781e-09
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	TREH	ENSG00000118094.11	Adipose - Visceral (Omentum)	-=0.336	CT=0.664	0.153589	1.49065e-06
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Adipose - Visceral (Omentum)	-=0.336	CT=0.664	-0.310816	1.1479e-10
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	RP11-158I9.8	ENSG00000278376.1	Colon - Transverse	-=0.336	CT=0.664	-0.346335	4.01392e-08
rs556437	rs34808635	chr11:118544744	0.1953166611589565	0.8839193175476361	PHLDB1	ENSG00000019144.18	Esophagus - Muscularis	-=0.336	CT=0.664	0.100913	2.10307e-06
