Query	RS ID	Position	R2	D'	Gene Symbol	Gencode ID	Tissue	Non-effect Allele Freq	Effect Allele Freq	Effect Size	P-value
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN1	ENSG00000112299.7	Lung	G=0.611	A=0.389	0.176337	3.83043e-06
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Lung	G=0.611	A=0.389	-0.196519	8.13785e-11
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Lung	G=0.611	A=0.389	-0.191684	1.58907e-09
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Thyroid	G=0.611	A=0.389	-0.29496	3.78647e-13
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Thyroid	G=0.611	A=0.389	-0.276162	2.27027e-09
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Esophagus - Mucosa	G=0.611	A=0.389	-0.182721	1.6287e-05
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Breast - Mammary Tissue	G=0.611	A=0.389	-0.33396	1.04218e-13
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Adrenal Gland	G=0.611	A=0.389	-0.515447	1.67338e-13
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN1	ENSG00000112299.7	Whole Blood	G=0.611	A=0.389	0.286013	7.00495e-25
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Whole Blood	G=0.611	A=0.389	-0.333614	1.18865e-40
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	CCNG1P1	ENSG00000218991.1	Whole Blood	G=0.611	A=0.389	0.16257	2.03544e-05
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Whole Blood	G=0.611	A=0.389	-0.247207	6.38624e-38
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	RP1-55C23.7	ENSG00000234484.1	Whole Blood	G=0.611	A=0.389	0.188678	2.70387e-11
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Artery - Coronary	G=0.611	A=0.389	-0.318985	1.58957e-05
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Artery - Coronary	G=0.611	A=0.389	-0.423182	5.72757e-11
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Spleen	G=0.611	A=0.389	-0.273957	1.03689e-08
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Spleen	G=0.611	A=0.389	-0.328115	3.42209e-15
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Heart - Left Ventricle	G=0.611	A=0.389	-0.266572	2.90203e-07
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Colon - Sigmoid	G=0.611	A=0.389	-0.350805	5.04343e-08
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Esophagus - Gastroesophageal Junction	G=0.611	A=0.389	-0.343272	4.23724e-08
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Muscle - Skeletal	G=0.611	A=0.389	-0.197318	6.03331e-06
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Muscle - Skeletal	G=0.611	A=0.389	-0.238903	6.66851e-07
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Adipose - Visceral (Omentum)	G=0.611	A=0.389	-0.181448	1.61905e-06
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Adipose - Visceral (Omentum)	G=0.611	A=0.389	-0.250776	1.5435e-21
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Colon - Transverse	G=0.611	A=0.389	-0.267156	1.82493e-05
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Colon - Transverse	G=0.611	A=0.389	-0.290867	1.9105e-09
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	RPS12	ENSG00000112306.7	Brain - Cortex	G=0.611	A=0.389	-0.129215	4.62405e-05
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Esophagus - Muscularis	G=0.611	A=0.389	-0.395847	1.66482e-14
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Artery - Aorta	G=0.611	A=0.389	-0.368832	9.07947e-15
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Artery - Aorta	G=0.611	A=0.389	-0.290558	1.0557e-07
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Adipose - Subcutaneous	G=0.611	A=0.389	-0.276907	1.0929e-09
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Adipose - Subcutaneous	G=0.611	A=0.389	-0.491944	1.89814e-36
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Nerve - Tibial	G=0.611	A=0.389	-0.385576	2.23572e-13
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Nerve - Tibial	G=0.611	A=0.389	-0.485126	7.65315e-26
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Artery - Tibial	G=0.611	A=0.389	-0.37699	1.11906e-17
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Skin - Sun Exposed (Lower leg)	G=0.611	A=0.389	-0.211916	1.3576e-06
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN1	ENSG00000112299.7	Liver	G=0.611	A=0.389	0.212456	2.14251e-05
rs6925157	rs9493417	chr6:133048213	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Stomach	G=0.611	A=0.389	-0.353866	1.98377e-12
rs6925157	rs45471497	chr6:133048259	0.21420563637922116	0.894381446899667	VNN3	ENSG00000093134.14	Whole Blood	G=0.867	A=0.133	0.298527	2.70076e-06
rs6925157	rs45471497	chr6:133048259	0.21420563637922116	0.894381446899667	RP1-55C23.7	ENSG00000234484.1	Whole Blood	G=0.867	A=0.133	-0.363799	9.27203e-08
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	VNN1	ENSG00000112299.7	Lung	T=0.611	C=0.389	0.173872	5.30663e-06
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Lung	T=0.611	C=0.389	-0.196529	8.27365e-11
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Lung	T=0.611	C=0.389	-0.194314	9.43071e-10
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Thyroid	T=0.611	C=0.389	-0.293168	5.33992e-13
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Thyroid	T=0.611	C=0.389	-0.269907	5.3166e-09
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Esophagus - Mucosa	T=0.611	C=0.389	-0.183454	1.5744e-05
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Breast - Mammary Tissue	T=0.611	C=0.389	-0.334442	1.24242e-13
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Adrenal Gland	T=0.611	C=0.389	-0.515447	1.67338e-13
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Whole Blood	T=0.611	C=0.389	-0.335378	4.28122e-41
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	RP1-55C23.7	ENSG00000234484.1	Whole Blood	T=0.611	C=0.389	0.189214	2.41125e-11
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Whole Blood	T=0.611	C=0.389	-0.247613	5.04008e-38
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	VNN1	ENSG00000112299.7	Whole Blood	T=0.611	C=0.389	0.288257	2.92053e-25
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	CCNG1P1	ENSG00000218991.1	Whole Blood	T=0.611	C=0.389	0.163602	1.81389e-05
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Artery - Coronary	T=0.611	C=0.389	-0.414802	1.33345e-10
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Spleen	T=0.611	C=0.389	-0.278316	4.93945e-09
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Spleen	T=0.611	C=0.389	-0.33152	1.1598e-15
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Heart - Left Ventricle	T=0.611	C=0.389	-0.260052	5.54602e-07
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Colon - Sigmoid	T=0.611	C=0.389	-0.350805	5.04343e-08
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Esophagus - Gastroesophageal Junction	T=0.611	C=0.389	-0.345719	2.94156e-08
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Muscle - Skeletal	T=0.611	C=0.389	-0.198806	5.03253e-06
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Muscle - Skeletal	T=0.611	C=0.389	-0.239316	6.24839e-07
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Adipose - Visceral (Omentum)	T=0.611	C=0.389	-0.181218	1.55039e-06
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Adipose - Visceral (Omentum)	T=0.611	C=0.389	-0.250699	1.16508e-21
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Colon - Transverse	T=0.611	C=0.389	-0.261277	2.80075e-05
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Colon - Transverse	T=0.611	C=0.389	-0.285638	3.81451e-09
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	RPS12	ENSG00000112306.7	Brain - Cortex	T=0.611	C=0.389	-0.129215	4.62405e-05
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Esophagus - Muscularis	T=0.611	C=0.389	-0.398322	1.06127e-14
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Artery - Aorta	T=0.611	C=0.389	-0.28937	1.11838e-07
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Artery - Aorta	T=0.611	C=0.389	-0.372956	3.6537e-15
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Adipose - Subcutaneous	T=0.611	C=0.389	-0.276907	1.0929e-09
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Adipose - Subcutaneous	T=0.611	C=0.389	-0.491944	1.89814e-36
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Nerve - Tibial	T=0.611	C=0.389	-0.487626	2.5166e-26
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Nerve - Tibial	T=0.611	C=0.389	-0.38235	2.95119e-13
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Artery - Tibial	T=0.611	C=0.389	-0.379724	7.10705e-18
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Skin - Sun Exposed (Lower leg)	T=0.611	C=0.389	-0.211027	1.45379e-06
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	VNN1	ENSG00000112299.7	Liver	T=0.611	C=0.389	0.212456	2.14251e-05
rs6925157	rs6927410	chr6:133048604	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Stomach	T=0.611	C=0.389	-0.353866	1.98377e-12
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN2	ENSG00000112303.13	Pancreas	A=0.746	T=0.254	-0.25299	8.5859e-06
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN1	ENSG00000112299.7	Lung	A=0.746	T=0.254	0.15943	3.46805e-05
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN2	ENSG00000112303.13	Lung	A=0.746	T=0.254	-0.239497	1.72682e-15
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN3	ENSG00000093134.14	Lung	A=0.746	T=0.254	-0.227601	7.03188e-13
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN3	ENSG00000093134.14	Thyroid	A=0.746	T=0.254	-0.285056	6.90378e-10
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN2	ENSG00000112303.13	Thyroid	A=0.746	T=0.254	-0.31317	1.10103e-14
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	SLC18B1	ENSG00000146409.10	Esophagus - Mucosa	A=0.746	T=0.254	-0.113797	2.52535e-05
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN2	ENSG00000112303.13	Esophagus - Mucosa	A=0.746	T=0.254	-0.225564	1.37664e-07
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN3	ENSG00000093134.14	Esophagus - Mucosa	A=0.746	T=0.254	-0.169958	1.39541e-06
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN2	ENSG00000112303.13	Breast - Mammary Tissue	A=0.746	T=0.254	-0.343109	2.63969e-14
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN2	ENSG00000112303.13	Adrenal Gland	A=0.746	T=0.254	-0.499455	1.36034e-12
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN2	ENSG00000112303.13	Whole Blood	A=0.746	T=0.254	-0.259853	1.97969e-44
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	RP1-55C23.7	ENSG00000234484.1	Whole Blood	A=0.746	T=0.254	0.234563	1.14257e-17
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	CCNG1P1	ENSG00000218991.1	Whole Blood	A=0.746	T=0.254	0.159367	1.99206e-05
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN1	ENSG00000112299.7	Whole Blood	A=0.746	T=0.254	0.275614	4.41984e-24
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN3	ENSG00000093134.14	Whole Blood	A=0.746	T=0.254	-0.366772	5.13986e-53
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN2	ENSG00000112303.13	Artery - Coronary	A=0.746	T=0.254	-0.42067	1.89226e-11
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN3	ENSG00000093134.14	Artery - Coronary	A=0.746	T=0.254	-0.349226	9.87597e-07
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN3	ENSG00000093134.14	Spleen	A=0.746	T=0.254	-0.305545	1.07367e-11
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN2	ENSG00000112303.13	Spleen	A=0.746	T=0.254	-0.360893	8.38295e-21
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN3	ENSG00000093134.14	Heart - Left Ventricle	A=0.746	T=0.254	-0.287237	2.78909e-08
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN2	ENSG00000112303.13	Heart - Left Ventricle	A=0.746	T=0.254	-0.207186	2.51344e-06
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN2	ENSG00000112303.13	Colon - Sigmoid	A=0.746	T=0.254	-0.39913	1.66043e-10
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN2	ENSG00000112303.13	Esophagus - Gastroesophageal Junction	A=0.746	T=0.254	-0.42106	1.46499e-11
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN3	ENSG00000093134.14	Muscle - Skeletal	A=0.746	T=0.254	-0.271769	9.48876e-09
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN2	ENSG00000112303.13	Muscle - Skeletal	A=0.746	T=0.254	-0.235721	4.0122e-08
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN3	ENSG00000093134.14	Adipose - Visceral (Omentum)	A=0.746	T=0.254	-0.199809	7.01858e-08
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN2	ENSG00000112303.13	Adipose - Visceral (Omentum)	A=0.746	T=0.254	-0.268438	8.92571e-26
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN3	ENSG00000093134.14	Colon - Transverse	A=0.746	T=0.254	-0.291224	1.95602e-06
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN2	ENSG00000112303.13	Colon - Transverse	A=0.746	T=0.254	-0.30868	7.97168e-11
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN2	ENSG00000112303.13	Esophagus - Muscularis	A=0.746	T=0.254	-0.378239	2.43539e-13
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN2	ENSG00000112303.13	Artery - Aorta	A=0.746	T=0.254	-0.419248	2.58912e-19
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN3	ENSG00000093134.14	Artery - Aorta	A=0.746	T=0.254	-0.309917	1.11511e-08
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN2	ENSG00000112303.13	Adipose - Subcutaneous	A=0.746	T=0.254	-0.484665	2.26999e-36
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN3	ENSG00000093134.14	Adipose - Subcutaneous	A=0.746	T=0.254	-0.306236	6.47923e-12
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN2	ENSG00000112303.13	Prostate	A=0.746	T=0.254	-0.252482	1.95807e-05
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN2	ENSG00000112303.13	Nerve - Tibial	A=0.746	T=0.254	-0.500825	8.76878e-30
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN3	ENSG00000093134.14	Nerve - Tibial	A=0.746	T=0.254	-0.41441	2.08958e-16
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN2	ENSG00000112303.13	Artery - Tibial	A=0.746	T=0.254	-0.380146	3.076e-19
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN2	ENSG00000112303.13	Skin - Sun Exposed (Lower leg)	A=0.746	T=0.254	-0.176715	4.8517e-05
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN1	ENSG00000112299.7	Liver	A=0.746	T=0.254	0.242421	6.20907e-07
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN3	ENSG00000093134.14	Heart - Atrial Appendage	A=0.746	T=0.254	-0.204395	5.74473e-05
rs6925157	rs4897614	chr6:133050805	0.41371197647488483	0.8341458658346333	VNN2	ENSG00000112303.13	Stomach	A=0.746	T=0.254	-0.346817	4.75308e-12
rs6925157	rs45466492	chr6:133051311	0.21763414892253227	0.9054109532802365	RP1-55C23.7	ENSG00000234484.1	Whole Blood	C=0.868	A=0.132	-0.372957	5.64293e-08
rs6925157	rs45466492	chr6:133051311	0.21763414892253227	0.9054109532802365	VNN3	ENSG00000093134.14	Whole Blood	C=0.868	A=0.132	0.308304	1.53708e-06
rs6925157	rs6569835	chr6:133051458	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Lung	G=0.611	A=0.389	-0.191845	2.31551e-10
rs6925157	rs6569835	chr6:133051458	0.8136196058975096	0.9509536784741145	VNN1	ENSG00000112299.7	Lung	G=0.611	A=0.389	0.171373	7.15265e-06
rs6925157	rs6569835	chr6:133051458	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Lung	G=0.611	A=0.389	-0.188531	2.95346e-09
rs6925157	rs6569835	chr6:133051458	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Thyroid	G=0.611	A=0.389	-0.29709	2.68709e-13
rs6925157	rs6569835	chr6:133051458	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Thyroid	G=0.611	A=0.389	-0.278169	1.80031e-09
rs6925157	rs6569835	chr6:133051458	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Esophagus - Mucosa	G=0.611	A=0.389	-0.179217	2.41406e-05
rs6925157	rs6569835	chr6:133051458	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Breast - Mammary Tissue	G=0.611	A=0.389	-0.331981	1.23981e-13
rs6925157	rs6569835	chr6:133051458	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Adrenal Gland	G=0.611	A=0.389	-0.515447	1.67338e-13
rs6925157	rs6569835	chr6:133051458	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Whole Blood	G=0.611	A=0.389	-0.330886	7.07658e-40
rs6925157	rs6569835	chr6:133051458	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Whole Blood	G=0.611	A=0.389	-0.245729	2.17319e-37
rs6925157	rs6569835	chr6:133051458	0.8136196058975096	0.9509536784741145	CCNG1P1	ENSG00000218991.1	Whole Blood	G=0.611	A=0.389	0.166625	1.25961e-05
rs6925157	rs6569835	chr6:133051458	0.8136196058975096	0.9509536784741145	RP1-55C23.7	ENSG00000234484.1	Whole Blood	G=0.611	A=0.389	0.188803	2.67512e-11
rs6925157	rs6569835	chr6:133051458	0.8136196058975096	0.9509536784741145	VNN1	ENSG00000112299.7	Whole Blood	G=0.611	A=0.389	0.287203	4.52235e-25
rs6925157	rs6569835	chr6:133051458	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Artery - Coronary	G=0.611	A=0.389	-0.410669	1.60728e-10
rs6925157	rs6569835	chr6:133051458	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Artery - Coronary	G=0.611	A=0.389	-0.306174	3.02395e-05
rs6925157	rs6569835	chr6:133051458	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Spleen	G=0.611	A=0.389	-0.328115	3.42209e-15
rs6925157	rs6569835	chr6:133051458	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Spleen	G=0.611	A=0.389	-0.273957	1.03689e-08
rs6925157	rs6569835	chr6:133051458	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Heart - Left Ventricle	G=0.611	A=0.389	-0.26222	4.5815e-07
rs6925157	rs6569835	chr6:133051458	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Colon - Sigmoid	G=0.611	A=0.389	-0.353195	3.67135e-08
rs6925157	rs6569835	chr6:133051458	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Esophagus - Gastroesophageal Junction	G=0.611	A=0.389	-0.335923	7.24827e-08
rs6925157	rs6569835	chr6:133051458	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Muscle - Skeletal	G=0.611	A=0.389	-0.236679	8.27216e-07
rs6925157	rs6569835	chr6:133051458	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Muscle - Skeletal	G=0.611	A=0.389	-0.196177	6.68734e-06
rs6925157	rs6569835	chr6:133051458	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Adipose - Visceral (Omentum)	G=0.611	A=0.389	-0.250776	1.5435e-21
rs6925157	rs6569835	chr6:133051458	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Adipose - Visceral (Omentum)	G=0.611	A=0.389	-0.181448	1.61905e-06
rs6925157	rs6569835	chr6:133051458	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Colon - Transverse	G=0.611	A=0.389	-0.267156	1.82493e-05
rs6925157	rs6569835	chr6:133051458	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Colon - Transverse	G=0.611	A=0.389	-0.290867	1.9105e-09
rs6925157	rs6569835	chr6:133051458	0.8136196058975096	0.9509536784741145	RPS12	ENSG00000112306.7	Brain - Cortex	G=0.611	A=0.389	-0.13115	3.6063e-05
rs6925157	rs6569835	chr6:133051458	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Esophagus - Muscularis	G=0.611	A=0.389	-0.395847	1.66482e-14
rs6925157	rs6569835	chr6:133051458	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Artery - Aorta	G=0.611	A=0.389	-0.287041	1.28817e-07
rs6925157	rs6569835	chr6:133051458	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Artery - Aorta	G=0.611	A=0.389	-0.3605	2.82547e-14
rs6925157	rs6569835	chr6:133051458	0.8136196058975096	0.9509536784741145	VNN2	ENSG00000112303.13	Adipose - Subcutaneous	G=0.611	A=0.389	-0.490151	2.60816e-36
rs6925157	rs6569835	chr6:133051458	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Adipose - Subcutaneous	G=0.611	A=0.389	-0.271686	2.12139e-09
rs6925157	rs6569835	chr6:133051458	0.8136196058975096	0.9509536784741145	VNN3	ENSG00000093134.14	Nerve - Tibial	G=0.611	A=0.389	-0.389139	1.21041e-13
